RDKit Canonical Smiles,Molecule ChEMBL ID,Embeddings_tsne_x,Embeddings_tsne_y,Embeddings_Divergence_Pearson_Correlation,Embeddings_Divergence_Kendall_Correlation
CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL40333,0.7277377,0.17512223,0.862349886107623,0.411481427545584
CC(C)NC[C@@H](O)COc1cccc2ccccc12,CHEMBL275742,0.56518036,0.5181736,0.280052547992384,0.03117420495232
CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OCC2CCCCC2)CN1C(=O)OC(C)(C)C,CHEMBL1253375,0.63299096,0.4457427,0.811035815866279,0.300548862854589
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccccc3)cc1)CC2,CHEMBL515579,0.36594895,0.5846455,0.648996010802607,0.112514374381713
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccccc3[N+](=O)[O-])cc1)CC2,CHEMBL473987,0.3852859,0.70838493,0.557228427703253,0.020227077568934
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CCC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372462,0.96331894,0.09992525,0.717580901996962,0.420088480910319
O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL208204,0.6558723,0.22880165,0.500185610366628,0.215799014758535
O=C(Nc1ccc(-c2ccccc2)cc1[N+](=O)[O-])c1ccc(O)c(O)c1,CHEMBL1945511,0.02453056,0.52817154,0.649488129097684,0.119861001611939
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3N)cc1)CC2,CHEMBL473198,0.37654656,0.60914725,0.570694851217822,0.069790447878115
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,CHEMBL474972,0.37463203,0.6938288,0.66798805686029,0.045651529835944
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,CHEMBL474757,0.35590565,0.612877,0.68206533170134,0.103123948598717
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2N)cc(OC)c1OC,CHEMBL1944865,0.18161356,0.5212889,0.818441808372888,0.241238531879742
CC(=O)c1cccc(-c2ccc(NC(=O)c3cc(O)c(O)c(O)c3)c([N+](=O)[O-])c2)c1,CHEMBL1945317,0.0134239495,0.50792676,0.640265229046773,0.096435153335108
COc1cc(C(=O)Nc2ccc(-c3cc(O)c(O)c(OC)c3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945976,0.012459964,0.48617184,0.818174779755819,0.142438196435656
COc1cc(C(=O)Nc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)cc(O)c1O,CHEMBL1945977,0.029620588,0.5160515,0.734644688406567,0.17987938073406
COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,CHEMBL1685074,0.29822543,0.23766941,0.562825859876874,0.21813406715912
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.[Br-],CHEMBL510624,0.35465673,0.89416945,0.681535751549159,-0.08930445568171
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCOCC4)s3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL452133,0.4146698,0.96555066,0.488350418103631,-0.177840603799356
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372486,0.9650688,0.005094111,0.712675707662794,0.418762773740955
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL1294,0.5933607,0.30922145,0.598038438891114,0.246235041855187
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL54,0.61033285,0.6777326,0.543517109635486,0.006608449374557
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL1064,0.68184733,0.10723385,0.812772932687015,0.427279437980506
COc1ccc(CCN(C)CCC[C@]2(C#N)CCc3c2ccc(OC)c3OC)cc1OC,CHEMBL2074951,0.36435252,0.3702348,0.320510556930881,0.163704748944205
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL51149,0.34297478,0.38505563,0.439796398683188,0.128613681900582
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1OC,CHEMBL75258,0.14115769,0.35667837,0.807988430262713,0.159582000512205
COc1ccc(-c2oc3cc(O)ccc3c(=O)c2O)cc1OC,CHEMBL575072,0.13381734,0.3698324,0.759071790083187,0.192267712502323
C=C[C@H](C)[C@H]1C(=O)N(C)[C@@H]([C@H](O)[C@H](C)C/C=C/C)C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,CHEMBL2372497,1,0.061654806,0.720623753777758,0.422297992859259
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372492,0.9749869,0.029469758,0.707119442041996,0.419390475999176
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,CHEMBL2372494,0.971125,0.055247575,0.711710359181015,0.420781464203396
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL459158,0.48577142,0.6899685,0.644740887861016,-0.03458388361898
COc1cccc(CCc2ccccc2OCCN2CCN(C)CC2)c1,CHEMBL487960,0.5049831,0.63488847,0.522924045954563,-0.074661417401915
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2c1,CHEMBL453536,0.3227986,0.6193649,0.65226836268768,0.133861272779315
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL296419,0.5312752,0.67973536,0.509163316269069,-0.059471022752952
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL458991,0.49311444,0.6316976,0.480606489814538,-0.079411868092137
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,CHEMBL396298,0.34823585,0.5902071,0.677246434087142,0.133544910841171
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2F)cc(OC)c1OC,CHEMBL1944866,0.18691283,0.5267859,0.822621894131262,0.251568000241038
C/C=C/C[C@@H](C)[C@@H](O)C1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC1=O,CHEMBL2370883,0.9851314,0.033248395,0.708127414710604,0.419596362339873
CC[C@H](C)[C@@H]1NC(=O)CCCCCCCNC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790692,0.88068706,0.054497927,0.763983863341485,0.429132415046776
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,0.7185916,0.08932796,0.834393416631426,0.395452422679636
COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,CHEMBL137586,0.10939747,0.43378654,0.661558138118208,0.198549756702605
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](O)c2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369622,0.8703752,0.09618592,0.768159996234684,0.41567950024857
COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1,CHEMBL3317925,0.1928595,0.5470714,0.821210369778929,0.22823254108939
COc1ccc(S(=O)(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,CHEMBL3317934,0.17602646,0.5777978,0.839627758247857,0.174094476722289
CC/C=C/C[C@@H](C)[C@@H](O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)N(C)C=O)C(C)C)C(C)C)C(=O)N[C@@H](CC)C(=O)N1CCC[C@@H]1C,CHEMBL2369932,0.68328184,0.42836282,0.584915557028962,0.324180597472118
C/C=C/C[C@@H](C)[C@@H](O)C1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O,CHEMBL2370885,0.97112346,0.05524817,0.71171038456866,0.420781464203396
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372483,0.96597683,0.08900982,0.71878391618044,0.422117214608891
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372461,0.98763704,0.060642034,0.712723443989587,0.420826658765988
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372502,0.9818797,0.066744626,0.713236886109001,0.420927091127303
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL283196,0.104741246,0.43980214,0.549388639314882,0.122733367145562
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCOCC4)s3)c3cc4c5c(c3sc-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL508803,0.42070842,0.9783845,0.491181709050319,-0.167817454140073
COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2OC)c(OC)c1,CHEMBL75169,0.16907081,0.3321187,0.761796640804209,0.20426937967952
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,CHEMBL409480,0.3552522,0.63032496,0.66693588815439,0.108522188019424
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,CHEMBL472818,0.3590562,0.6105077,0.655616251601057,0.09943808093844
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,CHEMBL2369620,0.86256164,0.116243154,0.750098776862901,0.414921235920638
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,0.41961354,0.5349342,0.451656774571499,-0.111304164427862
COc1cccc(CCc2ccccc2OCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL456647,0.4904563,0.6462089,0.444470959684815,-0.084850280457369
COc1cccc(CCc2ccccc2OCCN2CCc3ccccc3C2)c1,CHEMBL521025,0.473924,0.6517645,0.530507771719948,-0.044627119750526
COc1cccc(CCc2ccccc2OCCCCN2CCN(C)CC2)c1,CHEMBL486534,0.50539696,0.6245867,0.578247308716429,-0.055785155092674
COc1cccc(CCc2ccccc2OCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL457891,0.48395512,0.69307375,0.599655207236891,-0.036913914401499
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL514098,0.50430894,0.6490575,0.587452694317226,-0.056161776447607
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ncccn3)CC2)c1,CHEMBL487761,0.51833636,0.64214617,0.591691046013453,-0.04348219083153
COc1cccc(CCc2ccccc2OCCCN2CCN(C)CC2)c1,CHEMBL518931,0.5050242,0.63035846,0.556080771715766,-0.065788218279694
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL457890,0.5011735,0.6463357,0.573520153144219,-0.05747744038084
COc1cccc(CCc2ccccc2OCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL457899,0.48484075,0.69172966,0.623983593964761,-0.035407428981767
COc1cccc(CCc2ccccc2OCCCCCN2CCc3ccccc3C2)c1,CHEMBL519228,0.47902682,0.63425475,0.577340539348407,-0.051853228147174
COc1cccc(CCc2ccccc2OCCCCN2CCc3ccccc3C2)c1,CHEMBL485918,0.47760648,0.63992965,0.565110950957751,-0.052365433189883
C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3sc-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL523281,0.4107901,0.9741469,0.518830981893228,-0.16363946790935
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,CHEMBL308954,0.10997599,0.6129032,0.778145697343976,0.005840141810494
COc1cc(OC)c2c(c1C)OC(c1ccccc1)CC2=O,CHEMBL1685068,0.27185583,0.34881812,0.645762885614333,0.175892215989836
COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,CHEMBL77993,0.17343292,0.30131316,0.750514945029261,0.168374853745374
COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,CHEMBL1685069,0.1383897,0.40362087,0.760608805438224,0.222407464133093
COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](O)C[C@H](c1ccccc1)O4,CHEMBL1685072,0.29725862,0.2385821,0.600342233562783,0.202391294522921
COCCOCO[C@@H]1/C=C\COC(=O)/C=C/[C@@H](OC)[C@@H]2C[C@@H](OC(=O)c3ccccc3)C(C)=C1C2(C)C,CHEMBL1688197,0.6260469,0.14385644,0.804414676174795,0.360562220358644
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],CHEMBL193,0.45337743,0.3658601,0.379843131844216,0.239365468341209
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1,CHEMBL333687,0.56413865,0.57486,0.484535753690598,-0.020342574784447
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,CHEMBL226507,0.17747861,0.3234141,0.756550592315161,0.202767915877854
COc1ccc([C@@](C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)cc1O,CHEMBL2074918,0.34915525,0.39853713,0.280860558180475,0.101617463178986
CC[C@@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1793802,0.85604227,0.099853665,0.770079841381128,0.416081229693832
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CHEMBL841,0.6159189,0.67434555,0.432513835947841,-0.014196114271941
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,CHEMBL50588,0.45567125,0.20477545,0.619808930260268,0.318074309904137
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL50,0.018752098,0.44067383,0.671154079625622,0.013493087742733
COc1ccc(CCN(C)CCC[C@@]2(C#N)CCc3c2ccc(OC)c3OC)cc1OC,CHEMBL2074950,0.36435252,0.3702348,0.320510556930881,0.163704748944205
CC/C=C/C[C@@H](C)[C@@H](O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)N(C)C=O)C(C)C)C(C)C)C(=O)N[C@@H](CC)C(=O)N1CCC[C@H]1C,CHEMBL2369933,0.6832815,0.4283629,0.584915521700479,0.324185619090183
CN1C2C3C4N(C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL427029,0.6568209,0.22002208,0.650094280982877,0.334590411722465
c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CHEMBL1182234,0.17267844,0.71901476,0.809299162727813,-0.088285067214358
O=C(c1ccccc1)c1ccc(OCC(O)CN2CCCCC2)cc1,CHEMBL1895098,0.59819484,0.636142,0.617987816536581,0.005468542073627
CCCNCC(O)COc1ccccc1C(=O)c1ccc(C)cc1,CHEMBL2059233,0.5491432,0.52623594,0.220177259521365,-0.02062378539613
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CHEMBL932,0.65551,0.60739475,0.704557109454327,0.155996565213243
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL413,0.6707916,0.11249396,0.774821965347651,0.427515454029598
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C,CHEMBL52606,0.64213514,0.10025436,0.636384645651524,0.395075801324703
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHEMBL633,0.4951786,0.51862967,0.140129574883153,-0.018755743475663
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2F)cc(O)c1O,CHEMBL1945980,0.058816195,0.4995415,0.717150684233226,0.212213579459573
COc1cc(CNc2ccc(-c3ccccc3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945983,0.035224497,0.5080694,0.722998704202219,0.176976885492043
COc1cc(CNc2ccc(-c3ccccc3)cc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL1945313,0.19553219,0.4730191,0.788134340881747,0.247465338281301
O=C(Nc1ccc(-c2ccccc2)cc1[N+](=O)[O-])c1cc(O)cc(O)c1,CHEMBL1945512,0.023127705,0.5288291,0.641815061330015,0.118073305580524
COc1cc(C(=O)Nc2ccc(-c3cccc(C(C)=O)c3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945975,0.024151862,0.49886754,0.696887418734334,0.16230873912192
COc1cc2c(c(O)c1C)C(=O)CC(c1ccccc1)O2,CHEMBL1685067,0.27221248,0.35162592,0.511910762715077,0.136216411652163
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,CHEMBL74898,0.14337146,0.3598552,0.800644894475226,0.190469973234776
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,CHEMBL77966,0.15868819,0.3445111,0.786599176826281,0.203706958456154
COCCOCO[C@@H]1/C=C\C(OC(C)=O)C(OC(C)=O)/C=C/[C@@H](OC)[C@@H]2CCC(C)=C1C2(C)C,CHEMBL1688198,0.6276575,0.13898739,0.782447926013689,0.396461767910856
CC(C)(C)c1cc(-c2ccc(C(=O)O)s2)cc(C(C)(C)C)[se+]1.F[P-](F)(F)(F)(F)F,CHEMBL2087763,0.38587835,0.97884095,0.38211305439456,-0.238386252818383
COc1cccc(CCc2ccccc2OCCCN2CCN(c3ncccn3)CC2)c1,CHEMBL456675,0.5194965,0.65520346,0.537042236942317,-0.06101768111721
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,CHEMBL3220343,0.6696818,0.31855875,0.72733799938831,0.308342414092669
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,CHEMBL3220345,0.66683185,0.31684768,0.751361637551113,0.316673278463787
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,CHEMBL1502,0.23248747,0.5978409,0.833222463408248,-0.025369214468286
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,CHEMBL1292,0.111319214,0.6784379,0.776281441802642,0.080908310275737
COc1ccc(CCCN2CCC(Cc3ccccc3)CC2)cc1OC,CHEMBL2074949,0.4841811,0.6135426,0.389454526759925,-0.077850144873681
CCN(CC)C(=S)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)s1.F[P-](F)(F)(F)(F)F,CHEMBL2205785,0.3959434,0.992872,0.471024900110855,-0.190264086894079
CCN(CC)C(=S)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3c4c5c(cc23)CCCN5CCC4)s1.F[P-](F)(F)(F)(F)F,CHEMBL2205788,0.40984538,0.98925465,0.475883284759051,-0.177740171438041
COc1cc(OC)c2c(=O)cc(N3CCN(CCc4ccc([N+](=O)[O-])cc4)CC3)oc2c1,CHEMBL3765024,0.42533615,0.80274737,0.490910478888788,-0.051371152812859
CCOc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1,CHEMBL3813832,0.255592,0.8137021,0.280495996751934,-0.100457469405792
CCCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,CHEMBL3814074,0.25695634,0.80791533,0.250187301992822,-0.12184454074792
CC(C)(C)N(NC(=O)c1cc(Cl)ccc1Cl)C(=O)c1ccccc1Cl,CHEMBL3813799,0.23652302,0.7843936,0.680469424477969,-0.054313820999403
CC(=O)OC[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](CNC(=O)c1ccc(C)c(C)c1)OC(C)=O,CHEMBL3218370,0.3873825,0.21951836,0.491916050081263,0.33361119619964
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C3Oc4ccccc4O3)cc1)CC2,CHEMBL518645,0.38298082,0.65228444,0.383770087820474,-0.018494619336243
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1OC,CHEMBL91153,0.1309134,0.41626248,0.746706925209553,0.236754226947007
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL36148,0.34634584,0.3904199,0.351416860400786,0.118540316060641
COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(C(C)C)cc3)n2)cc1,CHEMBL3885031,0.19690722,0.65634406,0.727835101101581,0.12067952535666
COc1cc(OC)cc(-c2ccccc2-c2ccc(O)cc2)c1,CHEMBL207240,0.123482436,0.46993187,0.775117554346049,0.233490175204254
CCOc1cc(/C=C/c2cc(OC)cc(OC)c2)ccc1O,CHEMBL381734,0.1168347,0.27460092,0.693029676772601,0.207443042297089
CC(C)(C)OC(=O)N1C2C3C4N(C(=O)OC(C)(C)C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL379211,0.65215033,0.21295643,0.80507982280212,0.349369033690036
COc1ccc(CCN(C)CCCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,CHEMBL209166,0.38259652,0.49905092,-0.408024755983594,-0.098232892602655
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,CHEMBL55772,0.24977875,0.81914055,0.270466164059059,-0.104238747809319
