RDKit Canonical Smiles,Molecule ChEMBL ID,Fingerprints_tsne_x,Fingerprints_ tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski RO5 violations,Follows Lipinski’s RO5,QED_weighed,Bioactivity (P-glycoprotein 1)
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL428647,0.65308285,0.26707768,0.6236123,0.8149517,0.51115924,0.57512885,0.455133616837099,0.18257598963538,0.485898362932614,0.00601087682473,0.518188736336982,0.181978417085553,853.92,3.74,11.9,,2,False,0.13,0
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CHEMBL564085,0.742494,0.21428579,0.67532694,0.78482467,0.32623175,0.1974532,0.294154792053486,0.182781875976077,0.640072384719231,0.021326811925339,0.592712443591482,0.266442032951858,813.98,3.62,,7.87,2,False,0.19,0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,CHEMBL2103761,0.5702201,0.40356842,0.717788,0.80173266,0.5682015,0.5233415,0.373787655146881,0.175992648351152,0.40479048468239,-0.019413575442279,-0.052087866901643,-0.126444342896168,491.54,3.82,,7.41,0,True,0.35,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CHEMBL658,0.58397806,0.48518175,0.5656416,0.773077,0.63207835,0.23670891,0.542736179541647,0.208462430764441,0.552769733724089,-0.017766484716706,0.112360969138847,-0.061303913346959,386.56,4.21,,8.86,0,True,0.68,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,CHEMBL1085699,0.57843393,0.41001916,0.71514297,0.80406535,0.5907403,0.4442629,0.386838213762315,0.180085267074757,0.447116196994404,-0.018514705808506,0.03309297342922,-0.117601273482341,610.71,4.95,,7.86,1,True,0.19,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCn1cc(CCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042909,0.43610436,0.6191919,0.5491664,0.8005259,0.63785636,0.5035706,0.08448830582154,0.002134187677954,0.475857340927893,0.008531729093749,0.383164876125716,-0.041262635646458,882.12,8.64,,8.79,3,False,0.04,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1741,0.73762125,0.21592161,0.67518127,0.78496534,0.32623717,0.1976201,0.375635524501,0.190309281456671,0.618818102170453,0.018800938038255,0.569751036460266,0.266848784015185,747.96,2.44,12.46,8.38,2,False,0.27,0
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CHEMBL43185,0.24877918,0.30212045,0.5743001,0.91032255,0.97856975,0.0054667294,-0.074270336534219,-0.113980686856919,0.380006721006879,0.072527229723962,0.610259514930825,0.148177905884834,285.34,3,,,0,True,0.63,0
CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,CHEMBL2074922,0.5893005,0.41172144,0.6347006,0.822796,0.5556324,0.5366342,0.325504313021588,0.173747985075751,0.44192546744037,-0.032419566232632,0.135068574316324,-0.078226766228614,631.67,7.3,,2.33,2,False,0.11,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,CHEMBL170,0.42823705,0.5936393,0.5134776,0.7987523,0.80174863,0.36606112,0.022610702848212,-0.015120091996043,0.425056658258849,0.012373266914065,0.587880289362311,0.205966686585752,324.42,3.17,13.89,9.05,0,True,0.88,0
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL1086218,0.97456276,0.3778711,0.2598791,0.6130265,0.25303268,0.078856826,0.566457930323239,0.232726889258257,0.665951166866056,0.06667202305927,0.710539957114735,0.303451358096606,1214.65,,,,,Undefined,,0
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,CHEMBL1087720,0.19632554,0.65852845,0.86368674,0.9040704,0.82054776,0.8552598,0.548456897997295,-0.109114738951185,0.484365965588704,-0.054208367020021,0.683848627784269,0.266206016902766,312.32,3.49,,,0,True,0.74,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CHEMBL634,0.5844545,0.48385847,0.5662626,0.77357423,0.632786,0.23877452,0.523763862195335,0.204158904082073,0.653752240393483,-0.006864551895912,0.15746998694847,-0.050653061429454,416.53,1.38,,7.5,0,True,0.61,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CHEMBL41,0.5395397,0.5332524,0.30064815,0.83022565,0.7811152,0.32623678,0.146081422942336,0.170303155082631,0.360484700234591,0.1198961529384,0.438427891989892,0.21680333837169,309.33,4.44,,9.8,0,True,0.85,0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,CHEMBL1600,0.61357814,0.67447954,0.71903104,0.8567295,0.7835586,0.99987197,0.105364696831865,0.131958079532387,0.371283582362206,-0.092909977452935,0.591247826455563,-0.115662928908953,617.26,6.2,,9.4,2,False,0.17,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3)cc1)CC2,CHEMBL473795,0.5214326,0.7374662,0.28256834,0.941532,0.7594229,0.3928718,0.468326270895132,0.102139711457826,0.647641986492842,0.110500705537338,0.525183795167626,0.209858440586726,446.55,4.32,12.65,8.36,0,True,0.53,0
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL463327,0.29322818,0.9643476,0.59554404,0.83446205,0.012675762,0.49956933,0.276275729661434,-0.139118906894179,0.410079224898243,-0.05078864511723,0.302127099231523,0.276922149855126,736.69,,,,,Undefined,,0
CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F,CHEMBL492602,0.28013963,0.9778278,0.59084725,0.8366423,0.024261892,0.48147562,0.21332961244308,-0.154128523292775,0.430850692949846,-0.053490275636616,0.3021597834397,0.279131661804066,684.61,,,,,Undefined,,0
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3[te]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL508580,0.28569505,0.96004546,0.6188099,0.8303047,0.011552751,0.50817484,0.272255737473484,-0.14899140801149,0.413438050113003,-0.051190374562492,0.302167087428683,0.276078518020076,785.33,,,,,Undefined,,0
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL1298,0.2994756,0.4398879,0.37337136,0.89930797,0.6781651,0.24384363,0.325937367326296,-0.152762643178885,0.430480593409268,0.101748025248696,0.221908253790517,-0.002124144441822,440.58,4.75,,10.29,0,True,0.45,0
CC(C)NC[C@H](O)COc1cccc2ccccc12,CHEMBL452861,0.37466595,0.4379503,0.69739366,0.88445675,0.8309801,0.37656,0.069549777727256,-0.172126002440506,-0.0117393403397,-0.033443976318049,0.71688968253078,0.181441103952516,259.35,2.58,,9.67,0,True,0.84,0
COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,CHEMBL165509,0.15499896,0.6174793,0.8262093,0.90372014,0.777476,0.79154456,0.580856291022751,-0.114809253837772,0.484385918403851,-0.054092869804508,0.575898838565522,0.249524201688268,344.32,2.9,7.67,,0,True,0.75,0
COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,CHEMBL1685073,0.3491927,0.041179806,0.61938167,0.8230062,0.52145326,0.59108835,0.23757540357909,0.037340751937089,0.443485543512829,-0.005353044858114,0.370115320650196,0.071814159958622,628.67,6.02,,,2,False,0.29,0
CN1CCC(C)(C)c2cc3c(-c4ccc(C(=O)N5CCCCC5)s4)c4ccc(=[N+](C)C)cc-4sc3cc21.F[P-](F)(F)(F)(F)F,CHEMBL2205792,0.26196128,0.9529037,0.6288934,0.841307,0.015085697,0.5192872,0.132971559897555,-0.184192950652559,0.382378788384313,-0.069926031565891,0.302235726994882,0.274973762045606,675.74,6.51,,3.28,2,False,0.22,0
CC(C)NCC(O)COc1cccc2ccccc12,CHEMBL27,0.37466693,0.4379504,0.69739366,0.88445675,0.8309797,0.37655932,0.069549699348714,-0.172131024058572,-0.0117393403397,-0.033443976318049,0.716889307035239,0.181426039098318,259.35,2.58,,9.67,0,True,0.84,0
CC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL2372481,0.9516568,0.37264907,0.28648,0.6070365,0.28549364,0.07904625,0.593207956566331,0.238777939027513,0.609796249437858,0.058537001792718,0.695847620509706,0.295718066275315,1146.57,,,,,Undefined,,0
CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL40333,0.7383417,0.36583573,0.6562123,0.7244073,0.54239476,0.36121905,0.540535374210001,0.206955945344709,0.596645470570575,0.03188727471766,0.405555972020942,0.122271378283511,533.71,4.93,,,1,True,0.21,0
CC(C)NC[C@@H](O)COc1cccc2ccccc12,CHEMBL275742,0.37466595,0.4379503,0.69739366,0.88445675,0.8309797,0.37655932,0.069549777727256,-0.172126002440506,-0.011739344347271,-0.033438954699984,0.716889307035239,0.181426039098318,259.35,2.58,,9.67,0,True,0.84,0
CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OCC2CCCCC2)CN1C(=O)OC(C)(C)C,CHEMBL1253375,0.5210525,0.27212724,0.51327884,0.7561362,0.51523083,0.41878125,0.45756429865055,0.199960831379087,0.75894593692076,0.040283420123632,0.295943100454525,0.007366713702489,645.84,5.88,12.32,,3,False,0.15,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccccc3)cc1)CC2,CHEMBL515579,0.5402726,0.7327502,0.30133197,0.9388504,0.76071393,0.3986231,0.384544349643137,0.100889328559448,0.629109347654708,0.10226525190947,0.533746675546346,0.207458107151286,442.56,4.96,,8.36,0,True,0.5,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccccc3[N+](=O)[O-])cc1)CC2,CHEMBL473987,0.5488255,0.75105536,0.3016714,0.9351079,0.75835,0.4235751,0.370269524736517,0.097278785170158,0.588077270475241,0.093959495628682,0.562557036516373,0.206659669878828,487.56,4.86,,8.36,0,True,0.26,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CCC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372462,0.94813263,0.28713048,0.29376245,0.6252222,0.25090268,0.13272443,0.599219635006281,0.227549601032445,0.640295682995483,0.085528198896248,0.720355749590951,0.313529745554613,1230.69,,,,,Undefined,,0
O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL208204,0.5417969,0.33595,0.48645768,0.7781559,0.5178746,0.520151,0.376931528003062,0.182515730218591,0.418665566756895,0.023044205303833,0.107571267983504,-0.061841226479996,614.7,5.29,,,2,False,0.31,0
O=C(Nc1ccc(-c2ccccc2)cc1[N+](=O)[O-])c1ccc(O)c(O)c1,CHEMBL1945511,0.02558735,0.3789837,0.6897031,0.9931296,0.98111343,0.04874769,0.203965553459992,-0.136613119479359,0.506683415613017,0.080948483220263,0.540906051397147,0.138521334344352,350.33,3.93,8.16,,0,True,0.37,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3N)cc1)CC2,CHEMBL473198,0.52245826,0.7401161,0.27710608,0.9414528,0.7602132,0.39193383,0.493532993436792,0.104776060942357,0.620876724001899,0.106317697688549,0.529641765579465,0.209567186738911,461.56,3.9,12.65,8.36,0,True,0.47,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,CHEMBL474972,0.5334246,0.76879704,0.29197288,0.94892883,0.7629158,0.41749752,0.455419121145682,0.101120322990474,0.603369025461103,0.097780946976735,0.553244142023299,0.205539849050161,476.53,4.86,11.03,8.35,0,True,0.36,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,CHEMBL474757,0.5202908,0.7615073,0.2933059,0.94786096,0.76857024,0.4021567,0.488197297278859,0.101948889971327,0.626193609945295,0.102742305625719,0.536389213430022,0.20432963909631,446.55,4.53,11.95,8.35,0,True,0.46,0
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2N)cc(OC)c1OC,CHEMBL1944865,0.05713147,0.44845882,0.64035666,0.98180306,0.7983075,0.7184972,0.5511833424987,-0.095812472694952,0.660659206080153,0.108381582713582,0.543406119695064,0.246757290134027,378.43,4.21,,2.94,0,True,0.63,0
CC(=O)c1cccc(-c2ccc(NC(=O)c3cc(O)c(O)c(O)c3)c([N+](=O)[O-])c2)c1,CHEMBL1945317,0.0133909285,0.3885377,0.7028057,0.9907134,0.7794695,0.87750936,0.263252852621464,-0.133454521715987,0.544506955282158,0.07235147309166,0.614867564499937,0.227675141484089,408.37,3.83,7.71,,0,True,0.22,0
COc1cc(C(=O)Nc2ccc(-c3cc(O)c(O)c(OC)c3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945976,0.02012536,0.40944502,0.6848216,0.98572737,0.7740655,0.8539463,0.525531828715086,-0.100176258794109,0.610407672781979,0.084307945706266,0.562594564279068,0.220624789719743,442.38,3.35,8.35,,1,True,0.22,0
COc1cc(C(=O)Nc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)cc(O)c1O,CHEMBL1945977,0.06740141,0.4073592,0.63993484,0.9877682,0.82675374,0.85030186,0.489782156469268,-0.107603231913387,0.64897803438776,0.10476099608816,0.713615001961009,0.271162353933684,380.36,3.93,8.79,,0,True,0.35,0
COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,CHEMBL1685074,0.34908205,0.040847898,0.6199413,0.8234232,0.52037597,0.58772874,0.219753097371968,0.035472710016622,0.44737284239986,-0.009023847664194,0.378278520675545,0.077081837309618,646.69,4.87,13.79,,2,False,0.36,0
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.[Br-],CHEMBL510624,0.27682042,0.99788237,0.63435054,0.85152537,0.00022870302,0.49887118,0.182590342560989,-0.153972853132736,0.358150328309765,-0.095029100276691,0.297659970318904,0.270735516398094,439.42,4.77,,3.4,0,True,0.37,0
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCOCC4)s3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL452133,0.29511982,0.9632648,0.59623665,0.8342186,0.011567295,0.5298043,0.281820797709935,-0.137306102772435,0.415020542603473,-0.051366131194794,0.302236366669444,0.273884070925334,738.66,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372486,0.9656304,0.24578777,0.33375052,0.63657653,0.25134292,0.17768726,0.605775364764819,0.222994993446788,0.67238462186659,0.082866741321389,0.719696618877101,0.317265829395548,1248.66,,,,,Undefined,,0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL1294,0.42823616,0.593649,0.5134776,0.7987523,0.8017483,0.36606097,0.022612205019887,-0.015120091996043,0.425056658258849,0.012373266914065,0.587880070967967,0.205966686585752,324.42,3.17,13.89,9.05,0,True,0.88,0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL54,0.543918,0.49245906,0.47331497,0.8089752,0.95372057,0.021261245,0.464229659838804,0.20741793420676,0.384545155912433,0.016852550228735,0.662991576622655,0.159471524914758,375.87,4.43,13.96,8.05,0,True,0.76,0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL1064,0.6879756,0.1609202,0.6481069,0.7677394,0.5864587,0.26231802,0.443464430147461,0.194467181215131,0.552172128631021,0.022557108351453,0.156807596069675,-0.041970683793732,418.57,4.59,,,0,True,0.64,0
COc1ccc(CCN(C)CCC[C@]2(C#N)CCc3c2ccc(OC)c3OC)cc1OC,CHEMBL2074951,0.28726953,0.49183095,0.38802445,0.8881747,0.6862615,0.25436765,0.406261466961551,-0.131245009767047,0.373305578807138,0.093597939127946,0.251118286208904,0.02425943687575,438.57,4.38,,9.68,0,True,0.52,0
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL51149,0.2968313,0.45705894,0.37136668,0.8965697,0.5970682,0.33959514,0.394888209472187,-0.147379468612376,0.439178613093043,0.107608253531453,0.107932073265849,-0.109586771049368,484.64,5.1,,9.68,1,True,0.37,0
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1OC,CHEMBL75258,0.15271547,0.6338514,0.8349278,0.9071747,0.77530813,0.7907361,0.515460910988681,-0.123310853223126,0.509734217079037,-0.048589176404421,0.571592882983194,0.246350539070699,360.32,2.6,6.38,,0,True,0.65,0
COc1ccc(-c2oc3cc(O)ccc3c(=O)c2O)cc1OC,CHEMBL575072,0.16604798,0.5935176,0.83430946,0.91042125,0.81926334,0.8676509,0.522331608637218,-0.113001471334093,0.48434918738692,-0.044802876382828,0.688770317269527,0.263429062112394,314.29,2.89,6.32,,0,True,0.77,0
C=C[C@H](C)[C@H]1C(=O)N(C)[C@@H]([C@H](O)[C@H](C)C/C=C/C)C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,CHEMBL2372497,0.9752283,0.3505715,0.2615016,0.6388007,0.25623083,0.092906445,0.582606271044991,0.230507334073185,0.642595293609505,0.086914165482402,0.713955652798774,0.306017404928216,1214.65,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372492,0.97044134,0.28796124,0.30327314,0.6312954,0.26762182,0.15863347,0.58442981071714,0.228498686846876,0.6385222822738,0.084915561492224,0.709467165860665,0.3077950577235,1204.61,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,CHEMBL2372494,0.96977043,0.33485824,0.27454934,0.6215347,0.27775013,0.13281709,0.591450913804011,0.231406203706958,0.638042342654237,0.085804387889866,0.704571773447632,0.302065391510452,1188.61,,,,,Undefined,,0
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL459158,0.34841186,0.63644975,0.1861979,0.88383925,0.72455645,0.29910266,0.45128815872504,-0.142322699220143,0.412061424652636,0.113458438578079,0.369842241066251,0.152406108296215,512.62,6.48,,8.28,2,False,0.27,0
COc1cccc(CCc2ccccc2OCCN2CCN(C)CC2)c1,CHEMBL487960,0.3442018,0.6874616,0.21695682,0.89163584,0.76686394,0.2670974,0.508657027994935,-0.115919031430307,0.454431081379349,0.131069253134745,0.43334717358224,0.199323085884734,354.49,3.11,,7.84,0,True,0.73,0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2c1,CHEMBL453536,0.48776183,0.8327668,0.38759997,0.9322614,0.6920245,0.51588327,0.442031452536458,0.052455822315066,0.433683333329013,0.057954494097088,0.371803838681523,0.182611140961841,644.73,6.14,13.91,8.36,2,False,0.17,0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL296419,0.48752677,0.6839052,0.5629631,0.8314786,0.72996366,0.52837026,0.348000442930064,0.084689588679264,0.194535842536022,-0.051617212098082,0.231345938514556,0.155991543595177,458.58,5.35,,8.73,1,True,0.39,0
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL458991,0.3501336,0.66959673,0.18969804,0.89146054,0.72080123,0.28162685,0.455522894005849,-0.116375998674293,0.400879424646077,0.116742576793094,0.363187836960533,0.130140253792577,488.67,5.86,,8.12,1,True,0.28,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,CHEMBL396298,0.49465537,0.7474104,0.41235557,0.93731225,0.7026592,0.43346012,0.522910661032802,0.089023245070027,0.288969434816694,0.040388874103014,0.372289158123786,0.199313042648602,563.65,5.56,13.88,8.36,2,False,0.24,0
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2F)cc(OC)c1OC,CHEMBL1944866,0.06337562,0.45683044,0.6000362,0.979796,0.8023459,0.7469255,0.582216559105777,-0.08947016907788,0.654577538448987,0.099754442876584,0.616329142514621,0.261576085046124,381.4,4.77,13.56,,0,True,0.67,0
C/C=C/C[C@@H](C)[C@@H](O)C1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC1=O,CHEMBL2370883,0.9874866,0.3011014,0.3201155,0.6239147,0.26166642,0.15359357,0.576939163868255,0.225787013091358,0.642934602229433,0.084569069845686,0.70956609903005,0.309271413434837,1204.61,,,,,Undefined,,0
CC[C@H](C)[C@@H]1NC(=O)CCCCCCCNC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790692,0.8490864,0.29999763,0.5531518,0.730354,0.31625342,0.20994303,0.590696739805266,0.215487674438458,0.750567913598783,0.045862437794706,0.595475996418222,0.276821717493811,837.16,4.04,12.3,,2,False,0.25,0
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,0.5799887,0.28571603,0.68267274,0.8226821,0.593274,0.24588843,0.611271360908331,0.197384741311345,0.488843550897432,-0.059742190128503,0.146868431518056,-0.000271167375552,312.41,1.29,,9.31,0,True,0.69,0
COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,CHEMBL137586,0.20636395,0.61874497,0.87328404,0.9111158,0.85448956,0.8785733,0.415474442700274,-0.131109426079271,0.373177253028758,-0.053776507866365,0.764357906687967,0.211465358367773,252.27,3.47,,,0,True,0.7,0
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](O)c2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369622,0.82036436,0.31128728,0.56816924,0.74536586,0.29630497,0.28287172,0.639913769679748,0.223411787746248,0.753691226463725,0.04059476044371,0.683350805046051,0.320565032464761,1117.44,,,,,Undefined,,0
COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1,CHEMBL3317925,0.07327345,0.51076174,0.57456815,0.97293526,0.78650993,0.767982,0.556848122804437,-0.112544504090108,0.545886018722561,0.070111831434325,0.538208756693833,0.240093602960746,382.39,4.17,13.27,4.71,0,True,0.69,0
