RDKit_Canonical_Smiles,Molecule_ChEMBL_ID,Fingerprints_tsne_x,Fingerprints_tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Embeddings_tsne_x,Embeddings_tsne_y,Embeddings_Divergence_Pearson_Correlation,Embeddings_Divergence_Kendall_Correlation,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular_weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski_RO5_violations,Follows_Lipinskis_RO5,QED_weighed,Bioactivity_A
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,CHEMBL12713,0.56857234,0.5660251,0.5865471,0.812765,0.942672,0.08074722,0.55977213,0.74437237,0.626827350167662,0.373206654648261,0.379410888863269,0.305605632246823,0.632680197649176,0.188923314870518,0.475187255537286,0.443343594172914,440.95,4.63,,8.56,0,TRUE,0.63,0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL305660,0.5589299,0.5260937,0.4766405,0.80507356,0.7182109,0.25695378,0.6224961,0.64488554,0.586939687921402,0.220951194894019,0.536491318629409,0.315046274210476,0.31533239827777,0.075138471118164,0.261423175423842,0.263383867549802,469.67,7.22,,8.43,1,TRUE,0.31,0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CHEMBL723,0.3734089,0.45165172,0.67941785,0.8752449,0.7043664,0.35569614,0.34551775,0.48562312,0.486637161219653,0.424040494328082,0.223212364806475,0.300825051848207,0.043484776434791,0.077247550705789,0.33001872147262,0.340104148358684,406.48,3.74,,8.74,0,TRUE,0.35,0
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CHEMBL480,0.14207888,0.3671545,0.4596544,0.8368125,0.80738723,0.9078038,0.23243095,0.6015068,0.761317538307916,0.581935231170188,0.063482063218615,0.197505260144924,-0.025902532072004,-0.114517999989957,0.642563881691455,0.624834914306088,369.37,3.52,9.35,4.16,0,TRUE,0.75,0
COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)c1,CHEMBL3809206,0.20383333,0.38833532,0.92680264,0.81212467,0.68060213,0.85723686,0.107783645,0.55663097,0.751668841273829,0.589954755221227,0.467741430597329,0.411210260170032,0.375345508597324,0.239636635716761,0.350518068516311,0.470731499103641,457.53,6.95,,4.19,1,TRUE,0.21,0
COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)cc1,CHEMBL3809810,0.18900923,0.3963165,0.9366287,0.817503,0.67345876,0.8377602,0.1275366,0.54196364,0.819181730625519,0.632618422308036,0.572143863353678,0.479800541330428,0.413466243775892,0.238873349770763,0.303699906834998,0.429031982685461,517.59,6.96,,4.22,2,FALSE,0.17,0
O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccc1,CHEMBL3884089,0.45737973,0.09462455,0.01981175,0.90962154,0.9830176,0.06527904,0.16855717,0.68642557,0.766168016754283,0.573634496507465,0.224325705243421,0.002832192589096,0.144186397463453,-0.071116155047479,0.497553798743814,0.347731986200594,341.37,3.58,,,0,TRUE,0.62,0
COc1ccc(NC(=O)c2csc([C@@H](NC(=O)c3csc([C@@H](NC(=O)OC(C)(C)C)C(C)C)n3)C(C)C)n2)c(OC)c1,CHEMBL3263827,0.38798767,0.24069479,0.42971694,0.81280774,0.6338848,0.6551528,0.58819073,0.4392129,0.431333121266632,-0.098187698040063,0.312045749262496,0.134363434585892,0.03275761555757,-0.029547200699009,0.0555206855014,0.24580318270153,617.79,6.22,12.64,,3,FALSE,0.23,0
COC(=O)c1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,CHEMBL1445052,0.22137353,0.43173862,0.9461088,0.8020894,0.68769413,0.8648062,0.13686681,0.6444099,0.760415073347559,0.611658188501499,0.260194627044959,0.299303501574277,0.436884333816519,0.237271453607781,0.360615568702788,0.516624066606742,356.39,4.22,,4.13,0,TRUE,0.55,0
COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,CHEMBL4171781,0.19395976,0.42264968,0.97554207,0.8123099,0.6946677,0.82996637,0.14296669,0.5780165,0.851488168738836,0.643349620114593,0.591337282656992,0.489627847885146,0.48172045018411,0.269585565861032,0.315137234209318,0.476089565579821,387.44,5.07,,4.21,1,TRUE,0.5,0
COc1cccc(Nc2nc(-c3cccc(OC)c3)nc3ccccc23)c1,CHEMBL4161421,0.20172781,0.4196869,0.9707261,0.80911976,0.6900527,0.8488709,0.13727042,0.5975653,0.833102252813562,0.640065481899578,0.487961095875618,0.429338301387473,0.51140878159165,0.287211445271895,0.329463393358752,0.490049663802671,357.41,5.06,,4.1,1,TRUE,0.54,0
COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,CHEMBL4171304,0.19693385,0.43061823,0.97677964,0.8103295,0.6963319,0.829931,0.14296657,0.5780166,0.851488168844355,0.643354641732659,0.577260428023238,0.479449028065823,0.492227334805887,0.274697573051989,0.318038190369413,0.480503567859636,387.44,5.07,,4.12,1,TRUE,0.5,0
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL112570,0.70587635,0.2549184,0.6298494,0.7782925,0.6657501,0.14744344,0.6308261,0.08241251,0.742971216590393,0.518939032535063,0.403659276327626,0.404014281481779,0.432865261833225,0.256770396557179,0.371376611874739,0.276480247465338,386.66,7.39,,,1,TRUE,0.49,0
COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,CHEMBL19032,0.16941299,0.6198059,0.82506657,0.905264,0.76153064,0.729096,0.16961583,0.33104867,0.762544201871915,0.509267396140384,0.60599213975306,0.479273271433521,0.501397158796481,0.196531066240164,0.468436452923518,0.50284474663426,372.37,3.5,,,0,TRUE,0.66,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3cnccn3)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4062327,0.56762516,0.2137815,0.5422336,0.82522464,0.5826974,0.4009782,0.5796121,0.24706893,0.629635060043417,-0.170619517020774,0.47921923459824,0.144602513822004,0.494845769385322,0.140575176133254,0.020087552142794,0.083921281115201,446.56,3.47,12.75,8.46,0,TRUE,0.47,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/NC(=S)NCc3cccnc3)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4101435,0.56402487,0.22663823,0.5525707,0.8206978,0.5849052,0.41820312,0.5715877,0.23880865,0.634046028739221,-0.18900366075957,0.459845422250226,0.127940785079768,0.496799169561438,0.148880932414042,-0.02635315481789,-0.006081179477651,518.69,3.62,11.26,8.46,1,TRUE,0.27,0
COCCOCCOCCOc1cc2c(cc1OC)CCN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,CHEMBL2331721,0.44198185,0.846655,0.42035386,0.91846704,0.6690348,0.49792755,0.4334729,0.5381284,0.379159912686349,0.377962126956548,0.424287699834586,0.177072296235293,0.331868623020932,0.029908757199745,0.027194954246016,0.243528389717735,719.83,6.57,,7.67,3,FALSE,0.08,0
COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)cc2)cc1OC,CHEMBL3809529,0.1902108,0.38229463,0.93384874,0.8145693,0.6736812,0.82612514,0.13811919,0.5338171,0.836028560795503,0.62871662507093,0.54800399528472,0.44724539141002,0.362777003593999,0.231135036331407,0.285365855539975,0.402437493409126,547.61,6.97,,4.21,2,FALSE,0.15,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/N)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4074765,0.58406734,0.2358593,0.53312933,0.82096857,0.64512634,0.19252211,0.5871475,0.21797335,0.772566537420269,0.07862347405581,0.512284882874617,0.216286111710916,0.511706964591984,0.146289777492104,0.114756961515194,0.136723595076806,368.48,2.52,13.76,8.47,0,TRUE,0.48,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/N)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4076299,0.58406734,0.23585929,0.5331371,0.8209665,0.64512634,0.19252211,0.5871475,0.21797335,0.772566537420269,0.07862347405581,0.512284880927841,0.216286111710916,0.51172505785478,0.146259647783709,0.114756961515194,0.136728616694871,368.48,2.52,13.76,8.47,0,TRUE,0.48,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4090917,0.596882,0.21062018,0.5271507,0.8127985,0.6505397,0.18058759,0.6052646,0.20215933,0.81156122601873,0.257699395899347,0.517692453244752,0.215221528680972,0.520158150722375,0.157593439758159,0.124734947933374,0.147585354953073,356.47,2.89,,8.45,0,TRUE,0.81,0
COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,CHEMBL3092485,0.17487313,0.4406091,0.9709503,0.81687355,0.69712585,0.85845935,0.104497194,0.58776164,0.823313611381713,0.642179583105268,0.536858798138217,0.480915340541029,0.51195277824634,0.271102094516895,0.366075336547764,0.5118033132636,402.41,4.97,,4.19,0,TRUE,0.36,0
COc1ccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)cc1OC,CHEMBL3092483,0.18990281,0.44472826,0.9780965,0.8120312,0.69951147,0.81898713,0.15104973,0.5626038,0.855120493198288,0.618181270368938,0.543917947874175,0.476154846614676,0.485017058275857,0.269771365729465,0.300686003659844,0.454702494237693,417.47,5.07,,4.23,1,TRUE,0.45,0
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMBL116438,0.17310628,0.2794249,0.57615715,0.9098446,0.8316556,0.8166839,0.0770379,0.23430465,0.708290287931299,0.50569702569562,0.622604383919929,0.511396562200272,0.413875145745124,0.346446451975756,0.696497840840174,0.593299152853032,368.39,3.85,8.79,,0,TRUE,0.39,0
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,CHEMBL453805,0.29113024,0.32470086,0.76527214,0.877253,0.8415711,0.8619716,0.3516611,0.2278507,0.25561926645705,0.088119353818187,0.190979158968202,0.320027719331723,0.283734617273159,0.212153320042784,0.707496298759539,0.624478379423418,270.28,3.88,,,0,TRUE,0.53,0
COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4ccccc34)c2)cc1,CHEMBL3810064,0.20194113,0.35669905,0.89763486,0.81643015,0.7518858,0.90725803,0.107201904,0.54680705,0.752442396930101,0.590185749652253,0.479843699992648,0.418104941774338,0.23597885172193,0.198198243438001,0.546589336746165,0.580514113257574,381.44,5.28,,4.01,1,TRUE,0.36,0
COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3)n2)cc1OC,CHEMBL3885018,0.4455514,0.12530187,0.033923447,0.91500795,0.7353128,0.8951294,0.18761173,0.63775927,0.817104187530575,0.623308342414093,0.156780727915216,-0.049955056518311,0.174229251709661,-0.069132615911499,0.477758298714881,0.569165256428927,401.43,3.6,,,0,TRUE,0.53,0
COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(OC(F)(F)F)cc3)nn1)CC2,CHEMBL4078066,0.4565962,0.71383476,0.48182827,0.9416211,0.70757806,0.45408806,0.4174276,0.65114546,0.615129457214817,0.470309683186116,0.475981649540439,0.15133148203014,0.538752538154553,0.102521354430825,0.438580529142956,0.358151843687073,597.59,5.08,,7.14,2,FALSE,0.26,0
Brc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,CHEMBL2158551,0.1755297,0.41762513,0.96159744,0.8056652,0.9868269,0.0855107,0.12461051,0.6500584,0.788199499927919,0.605938565524583,0.234183734298875,0.23589553025776,0.511923732912801,0.288265985065708,0.398552122150357,0.238702614756527,376.26,5.8,,4.2,1,TRUE,0.49,0
COc1cccc(Nc2nc(-c3ccccn3)nc3ccccc23)c1,CHEMBL4098216,0.2122493,0.41452062,0.99999994,0.8071855,0.69030815,0.8729457,0.12767115,0.63033277,0.800463063139443,0.618447416126424,0.3993166497676,0.363635450614897,0.524631710284773,0.279729234353894,0.358327994299516,0.511306173075088,328.38,4.44,,2.96,0,TRUE,0.6,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCc3ccccc3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CHEMBL4087156,0.62502605,0.34672466,0.6625359,0.8173342,0.5357673,0.64850914,0.46604824,0.40715083,-0.033478818056495,-0.42587338492209,0.409733559572148,0.175656199940745,0.47771018425887,0.200704030852821,0.168554326601678,0.23924494950763,646.54,5.79,,0.57,2,FALSE,0.21,0
COc1ccc2oc(-c3ccc(OC)c(OC)c3)c(OC)c(=O)c2c1,CHEMBL2074919,0.17007108,0.60879374,0.8211701,0.9097773,0.77896523,0.78047276,0.16589257,0.34455392,0.756893830635348,0.527601323698522,0.602058921484932,0.489487242579304,0.464516610546818,0.188180115396783,0.564621687964651,0.586781092603659,342.35,3.49,,,0,TRUE,0.71,0
O=c1cc(-c2ccccc2)[nH]c2nc(SCc3nc4ccccc4[nH]3)nn12,CHEMBL4166976,0.15820533,0.4141555,0.64752376,0.8094905,0.98905915,0.04683003,0.10463783,0.6471277,0.630383724310923,0.540451644328836,-0.068376080066963,0.053168892080406,0.529525654502632,0.192609182530795,0.543559577810225,0.399755949362003,374.43,3.25,10.19,5.15,0,TRUE,0.47,0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,CHEMBL623,0.3725076,0.6233986,0.68123484,0.82880694,0.74331415,0.29560816,0.51696754,0.6952857,0.735239605635826,0.425893471394353,0.205411431354835,0.203847563761995,0.290328877764119,0.154299258307012,0.395417696069104,0.365834919327706,470.02,3.55,,7.09,0,TRUE,0.45,0
COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(Br)c1OC,CHEMBL3923932,0.3213151,0.1644933,0.51255673,0.83652914,0.7435776,0.82095826,0.26213878,0.50905657,0.774844381604819,0.564239049106403,0.437317343305302,0.251954664832102,-0.185905839967367,-0.107286869975243,0.508059232297179,0.594660011348857,453.34,5.32,,0.83,1,TRUE,0.54,0
COc1ccc(CNC(=O)c2csc([C@@H](NC(=O)c3csc([C@@H](NC(=O)OC(C)(C)C)C(C)C)n3)C(C)C)n2)c(OC)c1,CHEMBL3263822,0.38991672,0.24049973,0.42052785,0.8144686,0.63424444,0.65296435,0.58885217,0.44070742,0.469459819187926,-0.06193161560518,0.26970996708198,0.102154776312023,-0.02618162056635,-0.060103746629239,0.037193250264457,0.212002671500811,631.82,5.9,12.71,,3,FALSE,0.22,0
CC(C)[C@@H]1NC(=O)c2csc(n2)[C@H](C(C)C)NC(=O)c2csc(n2)[C@H](C(C)C)NC(=O)c2csc1n2,CHEMBL3263844,0.883227,0.35920438,0.40701622,0.81524897,0.60742944,0.651602,0.8708345,0.13256028,0.634078875761833,0.392424386985975,0.376368576942163,0.267953539989655,0.173931802709076,-0.047127885547281,0.124888144599451,0.312103606023933,546.74,4.75,9.8,,1,TRUE,0.44,0
COc1ccc(Nc2nc(-c3ccccn3)nc3ccccc23)cc1OC,CHEMBL4082677,0.20114511,0.4586783,0.99891305,0.8075612,0.698805,0.8467376,0.13082582,0.60565245,0.828928628846512,0.638468607354662,0.478281012475691,0.422438598165101,0.511481044689388,0.271056899954303,0.35150863892906,0.515554461958732,358.4,4.45,,3.02,0,TRUE,0.57,0
O=C(O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,CHEMBL3770841,0.22212373,0.4446444,0.95407903,0.80337495,0.9785654,0.07571426,0.13623232,0.6577813,0.739368331228599,0.594579665459804,0.057590330205325,0.152074681503874,0.470378951985513,0.263986461717695,0.464888269018209,0.304716805849181,342.36,4.13,4.74,4.01,0,TRUE,0.58,0
COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(Cl)c1OC,CHEMBL3984719,0.32240048,0.16694969,0.5124005,0.83651114,0.74893546,0.8027556,0.26218885,0.5092716,0.766593480395874,0.561050321634637,0.429972726882113,0.251954664832102,-0.091229428393574,-0.090122979426431,0.449422342875167,0.548215065858521,408.89,5.21,,0.88,1,TRUE,0.6,0
CC(=O)Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,CHEMBL4172917,0.16649072,0.4352714,0.9788227,0.8192311,0.6846434,0.8671993,0.13576227,0.6999503,0.778693548029287,0.604999522946284,0.227612587577553,0.290957572348962,0.516271846912283,0.271795077809972,0.35063383630819,0.503497556982811,399.41,4.91,,3.97,0,TRUE,0.36,0
COC(=O)C1=C(O)/C(=C/C=C/c2ccccc2OC)CCC1,CHEMBL3233506,0.1753945,0.22681637,0.70078564,0.8176594,0.86013055,0.78915966,0.1107243,0.20181029,0.57810574611052,0.346220479162796,0.350580624919821,0.300026614575749,0.151701837982197,0.148454094878452,0.637144455081783,0.520003615565007,300.35,3.8,9.82,,0,TRUE,0.86,0
COc1ccc2c(c1)C/C(=C\C=C\c1ccccc1OC)C2=O,CHEMBL3233500,0.1669535,0.20771116,0.53839767,0.8973527,0.8408762,0.8291575,0.11980632,0.20404118,0.583826254124395,0.407022230703177,0.435264672892714,0.352733517794104,0.395900535875539,0.123853187974229,0.710484193415495,0.602805075851541,306.36,4.08,,,0,TRUE,0.8,0
COc1ccc2c(c1)CC/C(=C\c1ccc3ccccc3c1)C2=O,CHEMBL3233495,0.15399602,0.20397367,0.5500943,0.8883426,0.84077495,0.8378954,0.10270837,0.47183958,0.689629670405665,0.516940428544886,0.375457906676054,0.317592234569823,0.409007302968597,0.115331502116612,0.708919694236425,0.605376144301217,314.38,5.06,,,1,TRUE,0.62,0
O=C(Nc1ccc(-c2cccnc2)cc1F)c1cccnc1,CHEMBL3317930,0.08439863,0.509461,0.55905014,0.9810985,0.9882294,0.022677183,0.14822417,0.6692071,0.760645652073004,0.597984322508399,0.193299218527608,0.245461712673058,0.302448115807105,0.157407639889725,0.547573025282753,0.447235348173889,293.3,3.54,,4.74,0,TRUE,0.8,0
COc1cccc(Nc2nc(-c3cccnc3)nc3ccccc23)c1,CHEMBL4071162,0.20697196,0.4215195,0.9830842,0.8036753,0.6903822,0.8695334,0.12883711,0.6343255,0.801831779941261,0.620832684707666,0.452690946188411,0.412897523840132,0.487053443585514,0.271413434836973,0.354383343235076,0.509945314579264,328.38,4.44,,4.12,0,TRUE,0.6,0
COc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1OC,CHEMBL4082355,0.20448956,0.44595298,0.97951984,0.8065067,0.69820756,0.8412396,0.13156447,0.6092082,0.833727685848808,0.64297299875966,0.507684667827696,0.460738479152753,0.466564115861808,0.263579710654367,0.342211016800086,0.508253029291098,358.4,4.45,,4.14,0,TRUE,0.57,0
COc1ccccc1-n1nnc(-c2ccccc2NC(=O)c2ccc(C(F)(F)F)cc2)n1,CHEMBL3426393,0.4313288,0.12514266,0.041854054,0.910643,0.7339589,0.9252324,0.16638494,0.6313932,0.779280407155329,0.597105539346888,0.168284161688092,-0.038721696905177,0.089053427976241,-0.092447988590884,0.54495485527286,0.589447571796584,439.4,4.61,,,0,TRUE,0.49,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5ccc(Br)cc5)noc4C)nn3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CHEMBL4105000,0.62276393,0.33819646,0.6686678,0.81570244,0.5249257,0.7315353,0.45918772,0.41072953,0.359477405161437,-0.261576085046124,0.346664791175284,0.133313916410146,0.49990150284597,0.206132399981922,0.654674799630246,0.38433958190008,1198.92,,,,,Undefined,,0
CCOC(=O)c1csc([C@@H](NC(=O)c2csc([C@@H](NC(=O)c3ccc(OC)c(OC)c3)C(C)C)n2)C(C)C)n1,CHEMBL3263829,0.3848818,0.2585777,0.4203978,0.8188216,0.634774,0.6737383,0.5830269,0.4385709,0.42452324265288,-0.122647999638443,0.241741996097218,0.065386488834432,-0.09081245080905,-0.077975685325326,0.074868923712483,0.288421655225747,574.73,5.05,12.46,,2,FALSE,0.29,0
COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)cc2)c1,CHEMBL3809957,0.1984932,0.39027172,0.93561864,0.8143428,0.6767505,0.8355751,0.1275304,0.5419665,0.819182390919756,0.632618422308036,0.584306807489599,0.473578756546935,0.38405949669677,0.236950070051572,0.309715168514268,0.432516985623108,517.59,6.96,,4.21,2,FALSE,0.17,0
CC(C)(C)N(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl,CHEMBL2286425,0.50099456,0.4492474,0.34309503,0.78364146,0.6709833,0.7041125,0.2372635,0.78466475,0.639709162437454,0.546417326590974,0.146918028406311,-0.156287819061058,0.276998682530619,0.009812241700521,0.23864045146182,0.418787881831284,365.26,4.58,9.49,,0,TRUE,0.79,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5ccc(Br)cc5)noc4C)nn3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CHEMBL4080120,0.62276393,0.33819646,0.66596836,0.8144215,0.5247233,0.7318703,0.45660463,0.41334212,0.377995920395418,-0.228292800506179,0.346664791175284,0.133318938028211,0.500694761618592,0.207046334469893,0.624268136637392,0.351638805055765,1242.98,,,,,Undefined,,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCOCCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5ccccc5Br)noc4C)nn3)nn2)C1c1c(-c2ccccc2Br)noc1C,CHEMBL4071511,0.6126073,0.33552012,0.65990555,0.81545895,0.5240691,0.13650611,0.4512626,0.4187966,0.411424126012547,-0.165045520967766,0.428818466485871,0.205283746528807,0.487860359352099,0.204194055408534,0.406922137881818,0.197555476325582,1331.08,,,,,Undefined,,0
COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(SC)cc3)n2)cc1,CHEMBL3885364,0.44204265,0.0972774,0.028165102,0.91130936,0.73976475,0.9343136,0.18272483,0.6605674,0.798120088781919,0.616102320489708,0.30145689611705,0.027327645513938,0.187343822298922,-0.064131084317989,0.542501717745266,0.588950431608073,417.49,4.31,,,0,TRUE,0.47,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=S)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4083129,0.5892889,0.22085656,0.5386284,0.81508404,0.6461264,0.16827512,0.5984671,0.21434018,0.779556997885353,0.084001627004253,0.4948904232258,0.202115105529304,0.553177368710231,0.150733909480313,-0.012293101093661,0.048739824946394,370.52,3.58,,8.39,0,TRUE,0.65,0
CC[C@H]1CN(C)[C@H]2Cc3c(n(Cc4ccccc4)c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4060246,0.60347384,0.24342807,0.5713861,0.81729454,0.5909728,0.40004367,0.60256225,0.23871541,0.66121347651845,-0.125033268219686,0.518469869735917,0.173732920221554,0.536651848026955,0.181295477028608,-0.057036154218892,0.027011283575794,444.58,4.56,,7.58,0,TRUE,0.55,0
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,CHEMBL3220342,0.5331641,0.09999055,0.7288049,0.78091866,0.91708386,0.096971035,0.672554,0.3198625,0.680967340471108,0.142593866595694,0.33114527259306,0.166275817393881,0.642477900842783,0.245511928853715,0.440038989260468,0.319118806461818,654.74,3.08,,7.07,3,FALSE,0.12,0
COc1ccc(C(C)NC(=O)c2csc([C@@H](NC(=O)c3csc([C@@H](NC(=O)OC(C)(C)C)C(C)C)n3)C(C)C)n2)cc1,CHEMBL3263821,0.39066175,0.2423969,0.4193298,0.8144553,0.6351859,0.6525,0.59197974,0.44246918,0.494089265742408,0.042226786315087,0.286876032115998,0.141012056904976,0.081068762960632,-0.045003741105459,0.020777500198028,0.193191690226425,615.82,6.45,12.71,,2,FALSE,0.23,0
COc1cc(C(=O)N[C@H](c2nc(C(=O)Nc3ccccc3C(=O)c3ccccc3)cs2)C(C)C)cc(OC)c1OC,CHEMBL3263842,0.37360448,0.25023204,0.44141906,0.81891006,0.5959724,0.67618173,0.27752984,0.5752553,0.35280707236559,0.501674709624935,0.302311577071859,0.117179457564817,-0.141550064745595,-0.070162047614983,0.007578672397118,0.199960831379087,573.67,5.78,12.35,,2,FALSE,0.22,0
CCCc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccccc3)n2)cc1,CHEMBL3883513,0.4617259,0.11086476,0.013113618,0.90951204,0.75002074,0.9239397,0.18566337,0.68237466,0.703137000491941,0.550404491335198,0.200467783783816,-0.027197083444227,0.147742800335682,-0.078487890368034,0.498254908838485,0.543514831348957,383.45,4.53,,,0,TRUE,0.53,0
COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3[N+](=O)[O-])n2)cc1,CHEMBL3883387,0.44085705,0.083584726,0.034036994,0.905647,0.735047,0.93694246,0.14500573,0.703768,0.804447036277259,0.600695996263916,0.2060258619053,-0.012895515192906,0.102269694973549,-0.085096339742592,0.543577590835007,0.592626256032219,416.4,3.5,13.26,,0,TRUE,0.38,0
O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)C12CC3CC(CC(C3)C1)C2,CHEMBL4209777,0.4684159,0.09688285,0,0.9075254,0.96071225,0.073073626,0.6121556,0.723603,0.459860228413419,0.270358895043161,0.299467748694405,0.062378539613034,-0.127319904056403,-0.162559820025209,0.587214996391394,0.489718237010329,399.5,4.48,12.46,,0,TRUE,0.7,0
COc1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1OC,CHEMBL4100665,0.20155554,0.4406864,0.9859704,0.8048332,0.6986901,0.84460926,0.13195372,0.6093813,0.830439947238727,0.641205389200508,0.510627906302131,0.46078869533341,0.464882004680436,0.257990649747161,0.347296343769632,0.513344950009792,358.4,4.45,,4.13,0,TRUE,0.57,0
COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2NC(=O)[C@@H](C)NC(C)=O)cc(OC)c1OC,CHEMBL3317936,0.042010784,0.4646115,0.6449934,0.97528243,0.5896196,0.66685784,0.27241397,0.5692362,0.407692692023452,0.487945605833112,0.564484005735087,0.448510839162595,0.564244485320323,0.195235488779194,-0.031449743659715,0.156965737499937,527.52,4.37,11.59,,1,TRUE,0.38,0
COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,CHEMBL3317926,0.07139802,0.50257015,0.5836768,0.978753,0.82627535,0.84034383,0.18448296,0.5630866,0.809915532662042,0.625166341098429,0.510107119308506,0.441611135940223,0.607736393071089,0.299609820276289,0.691276968971977,0.616910800998298,352.37,4.16,,4.71,0,TRUE,0.75,0
